cluster_no,initial_node,end_node,distance,quantity
4819.0,280.0,2513.0,0.1005576870659386,2.0
4820.0,1328.0,2562.0,0.1006200169810307,2.0
4821.0,2895.0,3124.0,0.1006519022487053,2.0
4822.0,1186.0,2728.0,0.1006699878369681,2.0
4823.0,2380.0,2962.0,0.1007039973861478,2.0
4824.0,175.0,3070.0,0.1007345591390496,2.0
4825.0,4327.0,4691.0,0.1007470326379223,5.0
4826.0,439.0,1029.0,0.1007503380169062,2.0
4827.0,741.0,4341.0,0.1007592949905026,3.0
4828.0,310.0,2995.0,0.1008803694006051,2.0
4829.0,4419.0,4608.0,0.1009244644645808,7.0
4830.0,4397.0,4504.0,0.1009418484573276,4.0
4831.0,1630.0,4674.0,0.1009557662891603,3.0
4832.0,693.0,2773.0,0.100963421881675,2.0
4833.0,2192.0,4586.0,0.1009739374780815,3.0
4834.0,1376.0,2365.0,0.1010207689192109,2.0
4835.0,229.0,2610.0,0.1010264970189325,2.0
4836.0,1765.0,2966.0,0.1010399360340717,2.0
4837.0,4375.0,4785.0,0.101048746840957,12.0
4838.0,3062.0,4192.0,0.1010949466058829,3.0
4839.0,2667.0,2749.0,0.1011457177876653,2.0
4840.0,68.0,4550.0,0.1011588396433167,3.0
4841.0,1934.0,2845.0,0.1011598283338442,2.0
4842.0,3078.0,4238.0,0.1013498546155839,3.0
4843.0,2032.0,4485.0,0.1014136015207464,4.0
4844.0,4183.0,4517.0,0.1014424593054374,4.0
4845.0,2288.0,4613.0,0.1015097455086454,3.0
4846.0,1930.0,4336.0,0.10154682249597,3.0
4847.0,720.0,4658.0,0.1015474641294892,186.0
4848.0,4488.0,4838.0,0.1015829196028242,6.0
4849.0,10.0,726.0,0.1016827485216289,2.0
4850.0,955.0,4518.0,0.1017057553382343,5.0
4851.0,4694.0,4755.0,0.1017267878699637,10.0
4852.0,4619.0,4678.0,0.1017354366763238,14.0
4853.0,4458.0,4625.0,0.1017652839269428,8.0
4854.0,1044.0,2248.0,0.1017737950393577,2.0
4855.0,1471.0,2514.0,0.101803432386238,2.0
4856.0,1628.0,4381.0,0.1018857955431969,3.0
4857.0,1246.0,2302.0,0.1020239906467629,2.0
4858.0,120.0,4611.0,0.1020694356934581,38.0
4859.0,1117.0,4669.0,0.1021125023559533,5.0
4860.0,2346.0,2934.0,0.102137022992751,2.0
4861.0,2720.0,2733.0,0.10214004170842,2.0
4862.0,4353.0,4392.0,0.1021432867862876,5.0
4863.0,4343.0,4585.0,0.1021708412986234,5.0
4864.0,951.0,4794.0,0.1021795018933932,3.0
4865.0,77.0,1413.0,0.1022139976332767,2.0
4866.0,407.0,4640.0,0.1022940618588107,5.0
4867.0,304.0,4416.0,0.1022985561597047,3.0
4868.0,4546.0,4652.0,0.1023361590422487,5.0
4869.0,242.0,1023.0,0.1023598693661822,2.0
4870.0,870.0,4620.0,0.1024184378507808,4.0
4871.0,4742.0,4806.0,0.1025560151260166,6.0
4872.0,1973.0,2084.0,0.1027788265708924,2.0
4873.0,4463.0,4767.0,0.1027874841328149,8.0
4874.0,535.0,4807.0,0.1027999967999017,23.0
4875.0,3115.0,4564.0,0.1028076091789216,3.0
4876.0,4606.0,4683.0,0.1028604451573431,8.0
4877.0,4472.0,4634.0,0.1028797439455914,5.0
4878.0,1852.0,4442.0,0.1028826632900661,3.0
4879.0,564.0,1266.0,0.1028969401327111,2.0
4880.0,1002.0,2613.0,0.1029202470529529,2.0
4881.0,2751.0,4591.0,0.1029574471385748,6.0
4882.0,1545.0,4243.0,0.1029857165023707,3.0
4883.0,4704.0,4722.0,0.1030494568440275,7.0
4884.0,1274.0,2158.0,0.103063954965634,2.0
4885.0,3016.0,4688.0,0.1030853366993738,5.0
4886.0,4473.0,4628.0,0.1032037014384355,4.0
4887.0,1282.0,4374.0,0.1032092894465427,3.0
4888.0,1495.0,4307.0,0.1032464968282964,3.0
4889.0,4490.0,4506.0,0.1032621703557782,335.0
4890.0,2483.0,2674.0,0.103403855423619,2.0
4891.0,1711.0,2474.0,0.1034093473567825,2.0
4892.0,971.0,4325.0,0.1034221271994991,3.0
4893.0,4180.0,4403.0,0.103658830983633,4.0
4894.0,4455.0,4512.0,0.1036916933825571,6.0
4895.0,936.0,3116.0,0.1037305765882107,2.0
4896.0,119.0,2607.0,0.1037592116719472,2.0
4897.0,2329.0,2800.0,0.1037750996003714,2.0
4898.0,1210.0,1667.0,0.1037841112647862,2.0
4899.0,899.0,2022.0,0.1037907971643264,2.0
4900.0,4505.0,4594.0,0.1038271604190121,5.0
4901.0,1764.0,4124.0,0.1039093661483739,3.0
4902.0,1956.0,2464.0,0.1039333408244018,2.0
4903.0,1051.0,1444.0,0.1039590341692012,2.0
4904.0,4604.0,4754.0,0.1039905961898069,8.0
4905.0,2074.0,2926.0,0.1040551884607949,2.0
4906.0,4523.0,4655.0,0.1040591645224779,12.0
4907.0,4752.0,4875.0,0.1040903600419094,20.0
4908.0,721.0,4711.0,0.1041130156385135,3.0
4909.0,3082.0,3113.0,0.1041331868559287,2.0
4910.0,466.0,4590.0,0.1041621397818036,3.0
4911.0,786.0,2061.0,0.1042144941054718,2.0
4912.0,452.0,2724.0,0.1042361183577861,2.0
4913.0,1249.0,1861.0,0.1042909968642739,2.0
4914.0,611.0,2392.0,0.1043205895258675,2.0
4915.0,2185.0,4436.0,0.1043668723423639,3.0
4916.0,946.0,2851.0,0.1043918407467752,2.0
4917.0,938.0,1208.0,0.1044238855195742,2.0
4918.0,3665.0,4855.0,0.1044343187708001,6.0
4919.0,351.0,1833.0,0.1045168450021166,2.0
4920.0,1060.0,4525.0,0.1045175405697695,3.0
4921.0,123.0,4653.0,0.1045825441385796,3.0
4922.0,192.0,1684.0,0.1046081132478464,2.0
4923.0,1005.0,2037.0,0.1047237936245146,2.0
4924.0,824.0,4498.0,0.1047283852554846,3.0
4925.0,890.0,2394.0,0.1047792417340603,2.0
4926.0,1344.0,2530.0,0.1047873080045704,2.0
4927.0,2007.0,4500.0,0.1048012978771499,3.0
4928.0,2035.0,2874.0,0.1048016455691229,2.0
4929.0,4444.0,4582.0,0.1048080299064797,6.0
4930.0,1678.0,2706.0,0.104830533250722,2.0
4931.0,4538.0,4731.0,0.1048564558993052,10.0
4932.0,2568.0,4570.0,0.1049042694628771,3.0
4933.0,1564.0,2135.0,0.1049208386082983,2.0
4934.0,1049.0,4456.0,0.1049255472528254,3.0
4935.0,1947.0,3010.0,0.1049400105352,2.0
4936.0,404.0,512.0,0.1050825394823124,2.0
4937.0,1706.0,1977.0,0.1050930332465692,2.0
4938.0,2739.0,4764.0,0.1050973628718563,9.0
4939.0,1158.0,4849.0,0.1051907740069426,3.0
4940.0,267.0,2094.0,0.1054123181134629,2.0
4941.0,126.0,1512.0,0.1054828335398634,2.0
4942.0,1400.0,4592.0,0.1055134511793785,3.0
4943.0,4182.0,4850.0,0.1055604605862499,7.0
4944.0,2620.0,4306.0,0.1055945337807112,3.0
4945.0,1057.0,4533.0,0.1056669668118999,3.0
4946.0,779.0,2743.0,0.1056752443138607,2.0
4947.0,1965.0,4631.0,0.1057498738995482,3.0
4948.0,13.0,807.0,0.1057831351588159,2.0
4949.0,4443.0,4673.0,0.1057921914098232,5.0
4950.0,1068.0,1571.0,0.1058411877667134,2.0
4951.0,1750.0,2643.0,0.1058631509101609,2.0
4952.0,1504.0,4751.0,0.1059871211485045,4.0
4953.0,2018.0,2479.0,0.1060854401530327,2.0
4954.0,760.0,4921.0,0.1061479769273963,4.0
4955.0,2434.0,2621.0,0.1061592825008158,2.0
4956.0,135.0,1567.0,0.1061925190153541,2.0
4957.0,145.0,1399.0,0.1062372485695083,2.0
4958.0,59.0,3418.0,0.1062799794898155,4.0
4959.0,2884.0,4714.0,0.1062920900019736,4.0
4960.0,1604.0,2608.0,0.1062992178259082,2.0
4961.0,1259.0,2383.0,0.106306724782797,2.0
4962.0,289.0,375.0,0.1063380615820469,2.0
4963.0,1349.0,4906.0,0.1063473665068544,13.0
4964.0,4571.0,4705.0,0.1063651519484872,10.0
4965.0,230.0,1827.0,0.1063734934814115,2.0
4966.0,2932.0,4361.0,0.1064305696270994,3.0
4967.0,864.0,4358.0,0.1064324631799257,3.0
4968.0,986.0,4552.0,0.1064572963581405,3.0
4969.0,1336.0,1722.0,0.1064673531089327,2.0
4970.0,727.0,4773.0,0.1065197524033932,5.0
4971.0,426.0,1423.0,0.1065481903557284,2.0
4972.0,4747.0,4881.0,0.1066019599705559,10.0
4973.0,2849.0,4663.0,0.1066062818830811,4.0
4974.0,4422.0,4777.0,0.106694851509561,7.0
4975.0,1110.0,1812.0,0.1067267413700384,2.0
4976.0,416.0,4684.0,0.1067715350698001,4.0
4977.0,2005.0,4562.0,0.1067916720359564,5.0
4978.0,2024.0,2696.0,0.1068210867727929,2.0
4979.0,4624.0,4689.0,0.1068766958733023,8.0
4980.0,1532.0,2426.0,0.1068866659149127,2.0
4981.0,4748.0,4818.0,0.1068904461803015,13.0
4982.0,1928.0,4617.0,0.1068939266983492,3.0
4983.0,113.0,4414.0,0.1069196867626255,7.0
4984.0,1157.0,2384.0,0.1069382316991814,2.0
4985.0,1502.0,4698.0,0.1069725985873539,7.0
4986.0,1160.0,2419.0,0.1069864011087056,2.0
4987.0,1429.0,2802.0,0.1071313380106766,2.0
4988.0,2609.0,4304.0,0.1071592693253186,3.0
4989.0,4447.0,4681.0,0.1071848227046384,6.0
4990.0,103.0,1520.0,0.1072715075048993,2.0
4991.0,2207.0,2787.0,0.1072869389290192,2.0
4992.0,1255.0,2155.0,0.1073159930697327,2.0
4993.0,4630.0,4768.0,0.1073784586879315,12.0
4994.0,461.0,2831.0,0.1073931253543811,2.0
4995.0,1153.0,4348.0,0.1074221278343888,3.0
4996.0,719.0,4163.0,0.10744280927794,233.0
4997.0,16.0,1747.0,0.1074464337154602,2.0
4998.0,4289.0,4646.0,0.1075686618821964,5.0
4999.0,819.0,4516.0,0.1075803494802373,3.0
5000.0,1004.0,1334.0,0.1076144781124301,2.0
5001.0,4603.0,4889.0,0.1076999459749603,338.0
5002.0,2096.0,4813.0,0.1077370297544079,4.0
5003.0,1354.0,4771.0,0.1077515830449607,5.0
5004.0,1046.0,4707.0,0.1077822841691489,3.0
5005.0,4511.0,4647.0,0.1077987381140998,6.0
5006.0,1299.0,3126.0,0.1078197165739733,2.0
5007.0,4430.0,4713.0,0.1078289942728133,5.0
5008.0,4521.0,4567.0,0.1078587425396491,5.0
5009.0,146.0,1313.0,0.1078611963356489,2.0
5010.0,4736.0,4859.0,0.1078786276646406,9.0
5011.0,4431.0,4791.0,0.1078901692418928,6.0
5012.0,1408.0,1572.0,0.107915927792447,2.0
5013.0,1806.0,1904.0,0.107975597928208,2.0
5014.0,1641.0,3675.0,0.1080203179347634,5.0
5015.0,4545.0,4778.0,0.1080523878431251,11.0
5016.0,1466.0,4709.0,0.108061753699178,3.0
5017.0,108.0,1825.0,0.1080806636784903,2.0
5018.0,182.0,1424.0,0.1080852839354866,2.0
5019.0,422.0,2585.0,0.1080995812288264,2.0
5020.0,746.0,2854.0,0.1081525436056035,2.0
5021.0,4912.0,4993.0,0.1081978100299964,14.0
5022.0,2240.0,4368.0,0.1082028941195032,3.0
5023.0,1838.0,4814.0,0.1082533393416575,12.0
5024.0,4703.0,4856.0,0.1083636464695071,7.0
5025.0,15.0,2486.0,0.1084115948472961,2.0
5026.0,4257.0,4278.0,0.1084478213359819,6.0
5027.0,810.0,4510.0,0.1084636808565077,3.0
5028.0,1785.0,2536.0,0.1084950928093055,2.0
5029.0,4783.0,4907.0,0.1085756730243481,23.0
5030.0,2243.0,2437.0,0.1085805481344069,2.0
5031.0,1286.0,4149.0,0.1086424574666787,3.0
5032.0,1203.0,4716.0,0.1087434201697339,3.0
5033.0,346.0,500.0,0.1087659081376828,2.0
5034.0,4471.0,4596.0,0.1087738355041062,5.0
5035.0,1183.0,3004.0,0.1087831555382124,2.0
5036.0,999.0,4696.0,0.1087990010091527,3.0
5037.0,4693.0,4745.0,0.1088025149913502,10.0
5038.0,752.0,2239.0,0.1088041853542393,2.0
5039.0,2869.0,4744.0,0.1089046365733999,3.0
5040.0,534.0,4121.0,0.1090666161840822,4.0
5041.0,4282.0,4614.0,0.1091040491704176,6.0
5042.0,2137.0,4787.0,0.1091306871682987,4.0
5043.0,522.0,1273.0,0.1092163742685651,2.0
5044.0,706.0,734.0,0.1093547746385295,2.0
5045.0,4494.0,4672.0,0.1094621868303088,6.0
5046.0,4633.0,4699.0,0.1095287695906873,5.0
5047.0,4740.0,4851.0,0.1095691002990245,18.0
5048.0,2677.0,4994.0,0.1095810253046678,3.0
5049.0,927.0,2584.0,0.1097131293200314,2.0
5050.0,525.0,2402.0,0.1097651832871072,2.0
5051.0,2436.0,2606.0,0.1097764265820811,2.0
5052.0,1820.0,4896.0,0.1097876702087679,3.0
5053.0,974.0,4536.0,0.1098113536649543,4.0
5054.0,689.0,4679.0,0.1098143306668995,3.0
5055.0,4682.0,4802.0,0.1099061747858597,11.0
5056.0,761.0,4271.0,0.1100077297559131,3.0
5057.0,2285.0,2303.0,0.1101084134291157,2.0
5058.0,4437.0,4959.0,0.1101758534599675,6.0
5059.0,274.0,2400.0,0.1101900136352656,2.0
5060.0,733.0,3038.0,0.1102322009109509,2.0
5061.0,2747.0,4426.0,0.1102499692412521,3.0
5062.0,4882.0,5001.0,0.1102542684599663,341.0
5063.0,1524.0,1613.0,0.1102550453344127,2.0
5064.0,4457.0,4887.0,0.1102812928206799,5.0
5065.0,2369.0,2372.0,0.1102923925654385,2.0
5066.0,29.0,4877.0,0.1103162034593454,6.0
5067.0,1912.0,4554.0,0.110358054459385,3.0
5068.0,701.0,1190.0,0.1103791263635326,2.0
5069.0,2324.0,4666.0,0.1103878277885987,3.0
5070.0,2714.0,4208.0,0.1104055858702589,3.0
5071.0,4549.0,4697.0,0.1104686769546779,6.0
5072.0,2491.0,4639.0,0.1105685387566606,7.0
5073.0,212.0,4824.0,0.1106611707953311,3.0
5074.0,718.0,4332.0,0.1106639034717104,3.0
5075.0,4415.0,4871.0,0.1106688305181205,8.0
5076.0,4439.0,4826.0,0.1106704629878597,4.0
5077.0,221.0,5062.0,0.1107012034802556,342.0
5078.0,4320.0,4843.0,0.1107604796007358,6.0
5079.0,149.0,563.0,0.1108132864062671,2.0
5080.0,959.0,2310.0,0.1108499582376201,2.0
5081.0,1093.0,1579.0,0.1108558974546178,2.0
5082.0,4452.0,4508.0,0.1108896741898204,5.0
5083.0,4829.0,5003.0,0.1109428531946655,12.0
5084.0,4670.0,5024.0,0.1109487946971784,10.0
5085.0,1516.0,4695.0,0.110952601251066,9.0
5086.0,1135.0,4700.0,0.1110244225129005,5.0
5087.0,4534.0,4563.0,0.1110719383972436,4.0
5088.0,1194.0,2297.0,0.1110727025207291,2.0
5089.0,745.0,4739.0,0.1110794626497822,3.0
5090.0,2171.0,2314.0,0.1110964842002467,2.0
5091.0,559.0,1895.0,0.1111220705494133,2.0
5092.0,992.0,4309.0,0.1111326136786626,3.0
5093.0,1028.0,4737.0,0.1111577650181314,5.0
5094.0,1860.0,4454.0,0.1111615475432561,3.0
5095.0,2167.0,4687.0,0.1111961103165196,5.0
5096.0,334.0,2322.0,0.1112484571227849,2.0
5097.0,1441.0,1801.0,0.1112565176059066,2.0
5098.0,4762.0,4934.0,0.1113396644363979,6.0
5099.0,3041.0,4786.0,0.1115508090556764,3.0
5100.0,4671.0,4844.0,0.1115886905548765,7.0
5101.0,172.0,2231.0,0.1116019699806223,2.0
5102.0,2475.0,4961.0,0.1116211112845738,3.0
5103.0,4600.0,4727.0,0.1116438439867126,8.0
5104.0,462.0,697.0,0.1116473397793312,2.0
5105.0,160.0,4725.0,0.1116510930795055,4.0
5106.0,4154.0,4446.0,0.1116567536800444,5.0
5107.0,1398.0,1753.0,0.1116824316001348,2.0
5108.0,806.0,1438.0,0.1117346863411212,2.0
5109.0,4718.0,4848.0,0.1117762736332077,15.0
5110.0,421.0,2433.0,0.1118720796289701,2.0
5111.0,2368.0,4810.0,0.1118825971649558,5.0
5112.0,4441.0,4616.0,0.1119010032903402,5.0
5113.0,4827.0,5037.0,0.1119025708026351,13.0
5114.0,725.0,4723.0,0.1119356013532082,4.0
5115.0,1727.0,4995.0,0.1119391252503185,4.0
5116.0,1854.0,4242.0,0.1119650690082707,3.0
5117.0,4837.0,4931.0,0.1119793919353291,22.0
5118.0,4489.0,4923.0,0.1119857300921749,5.0
5119.0,1298.0,2654.0,0.1120259881456396,2.0
5120.0,3007.0,4712.0,0.1120368293492838,3.0
5121.0,978.0,2012.0,0.1121688023154049,2.0
5122.0,4475.0,4790.0,0.1122559173304156,5.0
5123.0,873.0,4507.0,0.1122643652897647,3.0
5124.0,1325.0,5077.0,0.1123751245343432,343.0
5125.0,156.0,1265.0,0.1123841473518178,2.0
5126.0,1536.0,4757.0,0.1123948928655108,3.0
5127.0,4065.0,4602.0,0.1125350639183115,8.0
5128.0,173.0,4834.0,0.1125383257813238,3.0
5129.0,1984.0,3103.0,0.1125595625728223,2.0
5130.0,4726.0,4919.0,0.112588476836239,5.0
5131.0,1442.0,5015.0,0.1126453439004042,12.0
5132.0,2336.0,4862.0,0.1126671644812728,6.0
5133.0,4852.0,5029.0,0.1126940422909155,37.0
5134.0,4637.0,4853.0,0.1127333147641901,12.0
5135.0,2723.0,4096.0,0.1127393916879063,5.0
5136.0,4728.0,5055.0,0.1127761725728559,13.0
5137.0,670.0,1480.0,0.112893147361275,2.0
5138.0,654.0,4741.0,0.112908705424506,3.0
5139.0,98.0,4424.0,0.1129775617905937,3.0
5140.0,3421.0,4978.0,0.1130570902701199,4.0
5141.0,1359.0,4685.0,0.1130676889164494,3.0
5142.0,4660.0,4817.0,0.1131098563238713,6.0
5143.0,1705.0,2068.0,0.1132341291348726,2.0
5144.0,4529.0,4664.0,0.1132960009070249,4.0
5145.0,3079.0,4815.0,0.11343350880445,3.0
5146.0,2771.0,4524.0,0.1134754954423953,4.0
5147.0,2945.0,4668.0,0.1134834499542254,3.0
5148.0,1000.0,4775.0,0.113509351826716,3.0
5149.0,2646.0,4056.0,0.1135584304380214,3.0
5150.0,4290.0,4776.0,0.1135780666058336,33.0
5151.0,1615.0,4621.0,0.1136491850002187,3.0
5152.0,132.0,2801.0,0.1136564970870224,2.0
5153.0,275.0,4750.0,0.1137087646368753,3.0
5154.0,1701.0,4610.0,0.1137109983355524,4.0
5155.0,499.0,4895.0,0.1137190613793913,3.0
5156.0,4701.0,4846.0,0.1138124553275379,6.0
5157.0,2603.0,4893.0,0.113829838133677,5.0
5158.0,1383.0,4781.0,0.1138438739638503,4.0
5159.0,2567.0,4557.0,0.113844524153912,3.0
5160.0,4352.0,4721.0,0.1138498191964298,6.0
5161.0,4643.0,4667.0,0.1138842680220747,5.0
5162.0,1122.0,2342.0,0.1139677064170739,2.0
5163.0,8.0,1168.0,0.1139768528995071,2.0
5164.0,4287.0,4890.0,0.1139883436942301,4.0
5165.0,4445.0,4879.0,0.1140924357274933,4.0
5166.0,3020.0,4277.0,0.1141813138219552,3.0
5167.0,541.0,4857.0,0.1142256465368586,3.0
5168.0,1213.0,4738.0,0.1142738096184038,3.0
5169.0,42.0,2906.0,0.1142846912388644,2.0
5170.0,3672.0,4609.0,0.1142947664013763,4.0
5171.0,4963.0,4981.0,0.1143818769152499,26.0
5172.0,4840.0,4894.0,0.1144046551981028,9.0
5173.0,1528.0,5091.0,0.1144154209062976,3.0
5174.0,889.0,4690.0,0.1144343964318772,3.0
5175.0,2264.0,2811.0,0.1145264764506198,2.0
5176.0,260.0,4665.0,0.1145617481168155,3.0
5177.0,2531.0,2650.0,0.1146103392237153,2.0
5178.0,972.0,4482.0,0.114611347683812,3.0
5179.0,2816.0,4819.0,0.1146921111442876,3.0
5180.0,2051.0,2699.0,0.1148229329045451,2.0
5181.0,648.0,4796.0,0.1148486334046394,3.0
5182.0,92.0,4842.0,0.114915746170045,4.0
5183.0,664.0,4717.0,0.1149397931325262,3.0
5184.0,4833.0,4970.0,0.1150116312561006,8.0
5185.0,2670.0,4708.0,0.1150765471191376,5.0
5186.0,2594.0,4733.0,0.115121545757809,4.0
5187.0,2619.0,4996.0,0.1151221476084586,234.0
5188.0,2382.0,2809.0,0.1151484922615784,2.0
5189.0,1725.0,4954.0,0.1151978543519547,5.0
5190.0,1368.0,4769.0,0.1152590724475033,3.0
5191.0,53.0,2331.0,0.115286477585348,2.0
5192.0,4434.0,4973.0,0.1152995017503331,8.0
5193.0,2524.0,2829.0,0.1153372647936352,2.0
5194.0,979.0,2456.0,0.1153608712702126,2.0
5195.0,1404.0,1623.0,0.1154761140057538,2.0
5196.0,616.0,5124.0,0.1155423325870598,344.0
5197.0,2826.0,4789.0,0.1155631151301573,3.0
5198.0,4743.0,4779.0,0.1156068188828058,9.0
5199.0,169.0,2671.0,0.115673430782535,2.0
5200.0,2860.0,4805.0,0.115754556976037,3.0
5201.0,2440.0,4803.0,0.1157620998485502,4.0
5202.0,2134.0,4659.0,0.115776403799968,10.0
5203.0,62.0,3122.0,0.1158146582009911,2.0
5204.0,4551.0,4939.0,0.1158171511784299,5.0
5205.0,521.0,916.0,0.115832444143245,2.0
5206.0,2655.0,2729.0,0.1158422696723428,2.0
5207.0,2817.0,4759.0,0.115891774869465,3.0
5208.0,1272.0,4935.0,0.1159378682323927,3.0
5209.0,1145.0,4876.0,0.1159442716914903,9.0
5210.0,1698.0,2707.0,0.1161299132060807,2.0
5211.0,385.0,2538.0,0.1161403782653614,2.0
5212.0,2485.0,2840.0,0.1162001194370836,2.0
5213.0,969.0,2140.0,0.1162723601290481,2.0
5214.0,3414.0,4902.0,0.1163108903891617,6.0
5215.0,4904.0,5066.0,0.1164046719403257,14.0
5216.0,4354.0,4831.0,0.1165720897071955,5.0
5217.0,2495.0,2502.0,0.1166046612682357,2.0
5218.0,791.0,1465.0,0.1166646382008069,2.0
5219.0,1372.0,4839.0,0.1167260358445419,3.0
5220.0,3159.0,4929.0,0.1167363443512761,8.0
5221.0,1951.0,5008.0,0.1168078232580744,6.0
5222.0,1048.0,2519.0,0.1168289921039795,2.0
5223.0,2735.0,2839.0,0.1168344397189621,2.0
5224.0,735.0,1793.0,0.1168366434352606,2.0
5225.0,882.0,4645.0,0.116889079473601,4.0
5226.0,4598.0,4949.0,0.1169350079314317,7.0
5227.0,2503.0,3111.0,0.1169662100931438,2.0
5228.0,2335.0,2482.0,0.1169766749829468,2.0
5229.0,2827.0,4860.0,0.1170948129314132,3.0
5230.0,4972.0,5133.0,0.1171246194985827,47.0
5231.0,2892.0,4662.0,0.117197200662492,3.0
5232.0,717.0,5051.0,0.117282596972007,3.0
5233.0,532.0,652.0,0.1173583728284561,2.0
5234.0,339.0,5108.0,0.1174617081100031,3.0
5235.0,2026.0,4951.0,0.117486105296421,3.0
5236.0,2695.0,4816.0,0.1175210101339679,6.0
5237.0,2112.0,4801.0,0.11752324558594,3.0
5238.0,23.0,2077.0,0.1176876875923517,2.0
5239.0,4573.0,5119.0,0.1177382055528011,5.0
5240.0,3161.0,5053.0,0.1177757931543968,6.0
5241.0,4605.0,5187.0,0.117817041996061,236.0
5242.0,69.0,258.0,0.1178822011685366,2.0
5243.0,2121.0,2195.0,0.1179365729246961,2.0
5244.0,498.0,4484.0,0.1179819337212448,3.0
5245.0,4910.0,5103.0,0.1180663179147853,11.0
5246.0,463.0,2658.0,0.118174568306825,2.0
5247.0,142.0,2102.0,0.1181912512442412,2.0
5248.0,4942.0,5165.0,0.118249264610503,7.0
5249.0,4556.0,4804.0,0.1182630896372651,8.0
5250.0,2858.0,4868.0,0.1182858156188518,6.0
5251.0,3060.0,5017.0,0.118323503435842,3.0
5252.0,340.0,2744.0,0.1183456616914698,2.0
5253.0,5041.0,5086.0,0.1183600257104573,11.0
5254.0,134.0,2130.0,0.118410955791575,2.0
5255.0,4765.0,5078.0,0.118439553610306,10.0
5256.0,372.0,4812.0,0.118447317882873,3.0
5257.0,2598.0,4001.0,0.1185290395897924,3.0
5258.0,4780.0,4885.0,0.1185721874307881,8.0
5259.0,2683.0,4858.0,0.1186439015261008,39.0
5260.0,1414.0,1867.0,0.1187751474338643,2.0
5261.0,4977.0,5134.0,0.1188897503885913,17.0
5262.0,967.0,2315.0,0.1188960735445588,2.0
5263.0,4145.0,5241.0,0.1189247855743691,238.0
5264.0,2358.0,4612.0,0.1189402893687403,3.0
5265.0,401.0,4544.0,0.1189814663397025,3.0
5266.0,4661.0,4950.0,0.1190081052972196,5.0
5267.0,209.0,2804.0,0.1190433129536137,2.0
5268.0,2890.0,4793.0,0.1190665572463431,4.0
5269.0,1358.0,1521.0,0.1191058012535518,2.0
5270.0,5131.0,5176.0,0.1192008691714666,15.0
5271.0,2742.0,5101.0,0.1192816124438098,3.0
5272.0,2539.0,5208.0,0.1193497196009141,4.0
5273.0,1415.0,2287.0,0.1194032537885832,2.0
5274.0,1342.0,5006.0,0.1194079755372833,3.0
5275.0,950.0,1945.0,0.1194720234278832,2.0
5276.0,2647.0,5060.0,0.1195210736100188,3.0
5277.0,685.0,5159.0,0.1195563405409878,4.0
5278.0,3021.0,5076.0,0.1195939711909961,5.0
5279.0,1842.0,4880.0,0.1195986235416122,3.0
5280.0,1006.0,4957.0,0.1196534823524462,3.0
5281.0,1654.0,1870.0,0.11972654977743,2.0
5282.0,562.0,2242.0,0.1197492893446823,2.0
5283.0,4974.0,5072.0,0.1197907290369335,14.0
5284.0,391.0,5070.0,0.1197995543042929,4.0
5285.0,1939.0,5036.0,0.1198453022522036,4.0
5286.0,4675.0,5034.0,0.1199030818372464,7.0
5287.0,1009.0,4595.0,0.1199122173536232,3.0
5288.0,4964.0,5141.0,0.119934602616703,13.0
5289.0,615.0,5180.0,0.119994228598938,3.0
5290.0,1561.0,2985.0,0.1200033962814434,2.0
5291.0,4828.0,4985.0,0.1200264798695932,9.0
5292.0,445.0,1070.0,0.1200716027145075,2.0
5293.0,4761.0,4873.0,0.1201042678538551,10.0
5294.0,5005.0,5057.0,0.1202029736892132,8.0
5295.0,2104.0,5207.0,0.1202182879047146,4.0
5296.0,2784.0,4719.0,0.120226151995398,3.0
5297.0,4409.0,5196.0,0.1202493162414038,347.0
5298.0,4638.0,4952.0,0.1203065132923479,7.0
5299.0,1624.0,4774.0,0.1203959218273446,5.0
5300.0,4706.0,4724.0,0.1204163988334677,5.0
5301.0,898.0,1374.0,0.1204423894896742,2.0
5302.0,1899.0,2678.0,0.1204755672717797,2.0
5303.0,63.0,695.0,0.1205710395279874,2.0
5304.0,1738.0,5153.0,0.1205942102875896,4.0
5305.0,1739.0,5094.0,0.1208051370157979,4.0
5306.0,724.0,1091.0,0.1208328242478228,2.0
5307.0,1154.0,2596.0,0.1208355275557519,2.0
5308.0,1755.0,5220.0,0.1208396100648454,9.0
5309.0,5002.0,5280.0,0.1209043999960682,7.0
5310.0,124.0,1919.0,0.1209146322004862,2.0
5311.0,2180.0,5297.0,0.1210019070763463,348.0
5312.0,4866.0,5011.0,0.1210384814812925,11.0
5313.0,5116.0,5160.0,0.1210932834150251,9.0
5314.0,2151.0,5243.0,0.1210968681700138,3.0
5315.0,4657.0,4938.0,0.1211433901166389,11.0
5316.0,399.0,4451.0,0.12133394844589,3.0
5317.0,4398.0,5236.0,0.1213721724464294,8.0
5318.0,925.0,2676.0,0.1213983460883861,2.0
5319.0,5117.0,5230.0,0.1214923581374128,69.0
5320.0,1138.0,1918.0,0.1214989080516272,2.0
5321.0,4393.0,4865.0,0.1215206666133346,4.0
5322.0,1008.0,4953.0,0.1215646296579421,3.0
5323.0,4483.0,5170.0,0.1215795332140595,6.0
5324.0,973.0,1627.0,0.1215801615460526,2.0
5325.0,269.0,577.0,0.1215812965047749,2.0
