feature,importance,pt
24,0.029128706,Congenital jaw malformation
25,0.013517589,Congenital jaw malformation
0,0.04173416,Congenital diaphragmatic hernia
1,0.050427563,Congenital diaphragmatic hernia
2,0.10453532,Congenital diaphragmatic hernia
3,0.0133260265,Congenital diaphragmatic hernia
4,0.014708984,Congenital diaphragmatic hernia
5,0.15552501,Congenital diaphragmatic hernia
6,0.08293402,Congenital diaphragmatic hernia
7,0.010473085,Congenital diaphragmatic hernia
8,0.054457393,Congenital diaphragmatic hernia
9,0.0123064695,Congenital diaphragmatic hernia
10,0.042749245,Congenital diaphragmatic hernia
11,0.050276134,Congenital diaphragmatic hernia
12,0.01147257,Congenital diaphragmatic hernia
13,0.0,Congenital diaphragmatic hernia
14,0.0064000944,Congenital diaphragmatic hernia
15,0.010942111,Congenital diaphragmatic hernia
16,0.121020675,Congenital diaphragmatic hernia
17,0.05749153,Congenital diaphragmatic hernia
18,0.016286824,Congenital diaphragmatic hernia
19,0.04947327,Congenital diaphragmatic hernia
20,0.0144302985,Congenital diaphragmatic hernia
21,0.011713555,Congenital diaphragmatic hernia
22,0.015264274,Congenital diaphragmatic hernia
23,0.01953422,Congenital diaphragmatic hernia
24,0.009127774,Congenital diaphragmatic hernia
25,0.02338939,Congenital diaphragmatic hernia
0,0.05153796,Congenital nose malformation
1,0.103674844,Congenital nose malformation
2,0.081976965,Congenital nose malformation
3,0.0,Congenital nose malformation
4,0.0024997727,Congenital nose malformation
5,0.013568889,Congenital nose malformation
6,0.0,Congenital nose malformation
7,0.0,Congenital nose malformation
8,0.0023970823,Congenital nose malformation
9,0.113335416,Congenital nose malformation
10,0.069528595,Congenital nose malformation
11,0.0,Congenital nose malformation
12,0.09686062,Congenital nose malformation
13,0.0027412153,Congenital nose malformation
14,0.065369494,Congenital nose malformation
15,0.0,Congenital nose malformation
16,0.021049876,Congenital nose malformation
17,0.035241548,Congenital nose malformation
18,0.0030969249,Congenital nose malformation
19,0.033167567,Congenital nose malformation
20,0.0025159644,Congenital nose malformation
21,0.06396,Congenital nose malformation
22,0.029157816,Congenital nose malformation
23,0.055181272,Congenital nose malformation
24,0.07028471,Congenital nose malformation
25,0.08285349,Congenital nose malformation
0,0.07651118,Congenital nystagmus
1,0.08701604,Congenital nystagmus
2,0.026828015,Congenital nystagmus
3,0.0,Congenital nystagmus
4,0.12736978,Congenital nystagmus
5,0.0,Congenital nystagmus
6,0.097999364,Congenital nystagmus
7,0.10919091,Congenital nystagmus
8,0.0,Congenital nystagmus
9,0.028140416,Congenital nystagmus
10,0.010237012,Congenital nystagmus
11,0.0,Congenital nystagmus
12,0.109248124,Congenital nystagmus
13,0.0,Congenital nystagmus
14,0.05041642,Congenital nystagmus
15,0.0070160613,Congenital nystagmus
16,0.03796784,Congenital nystagmus
17,0.0,Congenital nystagmus
18,0.15207024,Congenital nystagmus
19,0.008849467,Congenital nystagmus
20,0.031391602,Congenital nystagmus
21,0.0,Congenital nystagmus
22,0.0073916814,Congenital nystagmus
23,0.0,Congenital nystagmus
24,0.03235583,Congenital nystagmus
25,0.0,Congenital nystagmus
0,0.015659759,Congenital skin dimples
1,0.036101345,Congenital skin dimples
2,0.04974487,Congenital skin dimples
3,0.04900057,Congenital skin dimples
4,0.019362526,Congenital skin dimples
5,0.024662156,Congenital skin dimples
6,0.0,Congenital skin dimples
7,0.057911824,Congenital skin dimples
8,0.027772577,Congenital skin dimples
9,0.018581882,Congenital skin dimples
10,0.027777996,Congenital skin dimples
11,0.025254479,Congenital skin dimples
12,0.10161554,Congenital skin dimples
13,0.0,Congenital skin dimples
14,0.06407864,Congenital skin dimples
15,0.069752544,Congenital skin dimples
16,0.11554131,Congenital skin dimples
17,0.08903831,Congenital skin dimples
18,0.037056338,Congenital skin dimples
19,0.018329654,Congenital skin dimples
20,0.041876286,Congenital skin dimples
21,0.012825426,Congenital skin dimples
22,0.0,Congenital skin dimples
23,0.02159204,Congenital skin dimples
24,0.024856227,Congenital skin dimples
25,0.051607735,Congenital skin dimples
0,0.06325986,Congenital pulmonary hypertension
1,0.028442789,Congenital pulmonary hypertension
2,0.026743503,Congenital pulmonary hypertension
3,0.06327156,Congenital pulmonary hypertension
4,0.0,Congenital pulmonary hypertension
5,0.023679843,Congenital pulmonary hypertension
6,0.037909996,Congenital pulmonary hypertension
7,0.102680035,Congenital pulmonary hypertension
8,0.028704893,Congenital pulmonary hypertension
9,0.022584274,Congenital pulmonary hypertension
10,0.104933605,Congenital pulmonary hypertension
11,0.12807333,Congenital pulmonary hypertension
12,0.061548915,Congenital pulmonary hypertension
13,0.023926899,Congenital pulmonary hypertension
14,0.03972407,Congenital pulmonary hypertension
15,0.03539149,Congenital pulmonary hypertension
16,0.07843015,Congenital pulmonary hypertension
17,0.0,Congenital pulmonary hypertension
18,0.019216549,Congenital pulmonary hypertension
19,0.0,Congenital pulmonary hypertension
20,0.020903036,Congenital pulmonary hypertension
21,0.0,Congenital pulmonary hypertension
22,0.020924747,Congenital pulmonary hypertension
23,0.0,Congenital pulmonary hypertension
24,0.03376482,Congenital pulmonary hypertension
25,0.03588561,Congenital pulmonary hypertension
0,0.03442253,Congenital tricuspid valve incompetence
1,0.0418352,Congenital tricuspid valve incompetence
2,0.07248439,Congenital tricuspid valve incompetence
3,0.015922932,Congenital tricuspid valve incompetence
4,0.015745565,Congenital tricuspid valve incompetence
5,0.10013869,Congenital tricuspid valve incompetence
6,0.011684491,Congenital tricuspid valve incompetence
7,0.06969758,Congenital tricuspid valve incompetence
8,0.076333776,Congenital tricuspid valve incompetence
9,0.044316594,Congenital tricuspid valve incompetence
10,0.022110168,Congenital tricuspid valve incompetence
11,0.06932184,Congenital tricuspid valve incompetence
12,0.0,Congenital tricuspid valve incompetence
13,0.0,Congenital tricuspid valve incompetence
14,0.11625756,Congenital tricuspid valve incompetence
15,0.02452991,Congenital tricuspid valve incompetence
16,0.057873495,Congenital tricuspid valve incompetence
17,0.10293565,Congenital tricuspid valve incompetence
18,0.07101064,Congenital tricuspid valve incompetence
19,0.025658607,Congenital tricuspid valve incompetence
20,0.015090902,Congenital tricuspid valve incompetence
21,0.0,Congenital tricuspid valve incompetence
22,0.0,Congenital tricuspid valve incompetence
23,0.0,Congenital tricuspid valve incompetence
24,0.0,Congenital tricuspid valve incompetence
25,0.012629469,Congenital tricuspid valve incompetence
0,0.070753366,Conjunctival oedema
1,0.0,Conjunctival oedema
2,0.05290541,Conjunctival oedema
3,0.0,Conjunctival oedema
4,0.021800837,Conjunctival oedema
5,0.06970649,Conjunctival oedema
6,0.083458684,Conjunctival oedema
7,0.022398474,Conjunctival oedema
8,0.015561231,Conjunctival oedema
9,0.0,Conjunctival oedema
10,0.066606306,Conjunctival oedema
11,0.0,Conjunctival oedema
12,0.08382129,Conjunctival oedema
13,0.048032045,Conjunctival oedema
14,0.023912901,Conjunctival oedema
15,0.07946291,Conjunctival oedema
16,0.04727515,Conjunctival oedema
17,0.0,Conjunctival oedema
18,0.0161536,Conjunctival oedema
19,0.1314588,Conjunctival oedema
20,0.021551572,Conjunctival oedema
21,0.016086966,Conjunctival oedema
22,0.03301852,Conjunctival oedema
23,0.016734581,Conjunctival oedema
24,0.0411761,Conjunctival oedema
25,0.038124803,Conjunctival oedema
0,0.048931755,Contraindicated drug administered
1,0.04451017,Contraindicated drug administered
2,0.0,Contraindicated drug administered
3,0.0,Contraindicated drug administered
4,0.10205997,Contraindicated drug administered
5,0.10154656,Contraindicated drug administered
6,0.014453042,Contraindicated drug administered
7,0.023905924,Contraindicated drug administered
8,0.015106536,Contraindicated drug administered
9,0.043953113,Contraindicated drug administered
10,0.0144780325,Contraindicated drug administered
11,0.039895967,Contraindicated drug administered
12,0.04318077,Contraindicated drug administered
13,0.01787375,Contraindicated drug administered
14,0.0,Contraindicated drug administered
15,0.05093964,Contraindicated drug administered
16,0.021460457,Contraindicated drug administered
17,0.03466237,Contraindicated drug administered
18,0.018693576,Contraindicated drug administered
19,0.052761316,Contraindicated drug administered
20,0.02785918,Contraindicated drug administered
21,0.073921174,Contraindicated drug administered
22,0.116829,Contraindicated drug administered
23,0.028801125,Contraindicated drug administered
24,0.024539534,Contraindicated drug administered
25,0.039637007,Contraindicated drug administered
0,0.028362632,Conversion disorder
1,0.0,Conversion disorder
2,0.052294843,Conversion disorder
3,0.046358656,Conversion disorder
4,0.06354161,Conversion disorder
5,0.037627622,Conversion disorder
6,0.02009961,Conversion disorder
7,0.024773074,Conversion disorder
8,0.04298827,Conversion disorder
9,0.038430117,Conversion disorder
10,0.06705819,Conversion disorder
11,0.037310693,Conversion disorder
12,0.10292243,Conversion disorder
13,0.0,Conversion disorder
14,0.0,Conversion disorder
15,0.04562654,Conversion disorder
16,0.067803755,Conversion disorder
17,0.05876972,Conversion disorder
18,0.026320705,Conversion disorder
19,0.028513018,Conversion disorder
20,0.0,Conversion disorder
21,0.0403124,Conversion disorder
22,0.049033478,Conversion disorder
23,0.0,Conversion disorder
24,0.07506922,Conversion disorder
25,0.046783485,Conversion disorder
0,0.01260781,Contraindication to medical treatment
1,0.0475852,Contraindication to medical treatment
2,0.053679585,Contraindication to medical treatment
3,0.03902006,Contraindication to medical treatment
4,0.06902275,Contraindication to medical treatment
5,0.012257799,Contraindication to medical treatment
6,0.06330647,Contraindication to medical treatment
7,0.010785281,Contraindication to medical treatment
8,0.026424078,Contraindication to medical treatment
9,0.0,Contraindication to medical treatment
10,0.13208464,Contraindication to medical treatment
11,0.009454955,Contraindication to medical treatment
12,0.013815822,Contraindication to medical treatment
13,0.0,Contraindication to medical treatment
14,0.0483824,Contraindication to medical treatment
15,0.008650635,Contraindication to medical treatment
16,0.00823523,Contraindication to medical treatment
17,0.008936077,Contraindication to medical treatment
18,0.0117489165,Contraindication to medical treatment
19,0.038875997,Contraindication to medical treatment
20,0.014610851,Contraindication to medical treatment
21,0.05811763,Contraindication to medical treatment
22,0.12640738,Contraindication to medical treatment
23,0.1073714,Contraindication to medical treatment
24,0.035902597,Contraindication to medical treatment
25,0.042716365,Contraindication to medical treatment
0,0.017666163,Convulsion
1,0.037202932,Convulsion
2,0.0521471,Convulsion
3,0.04498406,Convulsion
4,0.054176483,Convulsion
5,0.0,Convulsion
6,0.0,Convulsion
7,0.03178942,Convulsion
8,0.03345802,Convulsion
9,0.035005428,Convulsion
10,0.045548853,Convulsion
11,0.048632454,Convulsion
12,0.048137944,Convulsion
13,0.04714894,Convulsion
14,0.032375768,Convulsion
15,0.046267256,Convulsion
16,0.03671777,Convulsion
17,0.026667029,Convulsion
18,0.0,Convulsion
19,0.039589856,Convulsion
20,0.04303786,Convulsion
21,0.04136131,Convulsion
22,0.09220393,Convulsion
23,0.01785172,Convulsion
24,0.07951396,Convulsion
25,0.0485158,Convulsion
0,0.0,Convulsions local
1,0.10005752,Convulsions local
2,0.052216202,Convulsions local
3,0.025818609,Convulsions local
4,0.010824464,Convulsions local
5,0.02870958,Convulsions local
6,0.010039248,Convulsions local
7,0.018817611,Convulsions local
8,0.0,Convulsions local
9,0.12063735,Convulsions local
10,0.039479468,Convulsions local
11,0.09647562,Convulsions local
12,0.13897744,Convulsions local
13,0.0,Convulsions local
14,0.029650416,Convulsions local
15,0.0,Convulsions local
16,0.024315555,Convulsions local
17,0.13124305,Convulsions local
18,0.01961199,Convulsions local
19,0.009743366,Convulsions local
20,0.029743332,Convulsions local
21,0.008822884,Convulsions local
22,0.015114097,Convulsions local
23,0.0,Convulsions local
24,0.038812626,Convulsions local
25,0.05088956,Convulsions local
0,0.040513374,Cor pulmonale acute
1,0.037852332,Cor pulmonale acute
2,0.062507845,Cor pulmonale acute
3,0.0,Cor pulmonale acute
4,0.0,Cor pulmonale acute
5,0.04577346,Cor pulmonale acute
6,0.0,Cor pulmonale acute
7,0.112756826,Cor pulmonale acute
8,0.0,Cor pulmonale acute
9,0.08411645,Cor pulmonale acute
10,0.0505918,Cor pulmonale acute
11,0.08048718,Cor pulmonale acute
12,0.121241,Cor pulmonale acute
13,0.0,Cor pulmonale acute
14,0.03440964,Cor pulmonale acute
15,0.0,Cor pulmonale acute
16,0.0,Cor pulmonale acute
17,0.0332332,Cor pulmonale acute
18,0.0,Cor pulmonale acute
19,0.07348023,Cor pulmonale acute
20,0.0,Cor pulmonale acute
21,0.0,Cor pulmonale acute
22,0.11508772,Cor pulmonale acute
23,0.0,Cor pulmonale acute
24,0.05045468,Cor pulmonale acute
25,0.05749416,Cor pulmonale acute
0,0.00742384,Corneal operation
1,0.010622823,Corneal operation
2,0.10766839,Corneal operation
3,0.06371444,Corneal operation
4,0.0072860774,Corneal operation
5,0.009118196,Corneal operation
6,0.008466618,Corneal operation
7,0.08583979,Corneal operation
8,0.007544383,Corneal operation
9,0.033281222,Corneal operation
10,0.004383904,Corneal operation
11,0.029512767,Corneal operation
12,0.012673652,Corneal operation
13,0.02734861,Corneal operation
14,0.065296404,Corneal operation
15,0.10568917,Corneal operation
16,0.040049866,Corneal operation
17,0.12020691,Corneal operation
18,0.0,Corneal operation
19,0.0073268493,Corneal operation
20,0.013021457,Corneal operation
21,0.11791355,Corneal operation
22,0.0063107605,Corneal operation
23,0.010816646,Corneal operation
24,0.04698165,Corneal operation
25,0.051502027,Corneal operation
0,0.053566422,Corneal scar
1,0.01997486,Corneal scar
2,0.115879714,Corneal scar
3,0.035476808,Corneal scar
4,0.10903781,Corneal scar
5,0.015210831,Corneal scar
6,0.0,Corneal scar
7,0.111494504,Corneal scar
8,0.0,Corneal scar
9,0.022481455,Corneal scar
10,0.0,Corneal scar
11,0.020708665,Corneal scar
12,0.06387142,Corneal scar
13,0.0,Corneal scar
14,0.03741657,Corneal scar
15,0.014522113,Corneal scar
16,0.03919567,Corneal scar
17,0.0110096,Corneal scar
18,0.026412476,Corneal scar
19,0.016885407,Corneal scar
20,0.07890234,Corneal scar
21,0.032537777,Corneal scar
22,0.16236508,Corneal scar
23,0.0,Corneal scar
24,0.013050533,Corneal scar
25,0.0,Corneal scar
0,0.034109578,Coronary artery occlusion
1,0.072108865,Coronary artery occlusion
2,0.0,Coronary artery occlusion
3,0.038757287,Coronary artery occlusion
4,0.048655942,Coronary artery occlusion
5,0.034079198,Coronary artery occlusion
6,0.027330738,Coronary artery occlusion
7,0.054750193,Coronary artery occlusion
8,0.0,Coronary artery occlusion
9,0.04607165,Coronary artery occlusion
10,0.02684089,Coronary artery occlusion
11,0.03476944,Coronary artery occlusion
12,0.07519077,Coronary artery occlusion
13,0.0,Coronary artery occlusion
14,0.051694334,Coronary artery occlusion
15,0.034015287,Coronary artery occlusion
16,0.021244086,Coronary artery occlusion
17,0.038186125,Coronary artery occlusion
18,0.020908894,Coronary artery occlusion
19,0.03902125,Coronary artery occlusion
20,0.08515147,Coronary artery occlusion
21,0.02421419,Coronary artery occlusion
22,0.0786809,Coronary artery occlusion
23,0.03740867,Coronary artery occlusion
24,0.030518465,Coronary artery occlusion
25,0.04629176,Coronary artery occlusion
0,0.07351403,Corona virus infection
1,0.020369792,Corona virus infection
2,0.015375996,Corona virus infection
3,0.06699015,Corona virus infection
4,0.12473776,Corona virus infection
5,0.03603521,Corona virus infection
6,0.029517643,Corona virus infection
7,0.0176872,Corona virus infection
8,0.019195203,Corona virus infection
9,0.018452942,Corona virus infection
10,0.0,Corona virus infection
11,0.016154706,Corona virus infection
12,0.035712227,Corona virus infection
13,0.014350465,Corona virus infection
14,0.033383224,Corona virus infection
15,0.041188125,Corona virus infection
16,0.035702787,Corona virus infection
17,0.0,Corona virus infection
18,0.015966441,Corona virus infection
19,0.019373588,Corona virus infection
20,0.067557,Corona virus infection
21,0.061377317,Corona virus infection
22,0.15811652,Corona virus infection
23,0.03035973,Corona virus infection
24,0.015285262,Corona virus infection
25,0.033596616,Corona virus infection
0,0.10632353,Coronary artery dissection
1,0.05237511,Coronary artery dissection
2,0.024114734,Coronary artery dissection
3,0.064783916,Coronary artery dissection
4,0.122232035,Coronary artery dissection
5,0.121237926,Coronary artery dissection
6,0.0,Coronary artery dissection
7,0.0,Coronary artery dissection
8,0.0,Coronary artery dissection
9,0.036405865,Coronary artery dissection
10,0.0,Coronary artery dissection
11,0.04047498,Coronary artery dissection
12,0.035818275,Coronary artery dissection
13,0.0,Coronary artery dissection
14,0.0,Coronary artery dissection
15,0.065986976,Coronary artery dissection
16,0.030719599,Coronary artery dissection
17,0.0,Coronary artery dissection
18,0.0,Coronary artery dissection
19,0.06845133,Coronary artery dissection
20,0.07648489,Coronary artery dissection
21,0.0,Coronary artery dissection
22,0.081033185,Coronary artery dissection
23,0.043518066,Coronary artery dissection
24,0.0,Coronary artery dissection
25,0.030039612,Coronary artery dissection
0,0.019306805,Coronary artery stenosis
1,0.021808447,Coronary artery stenosis
2,0.026806349,Coronary artery stenosis
3,0.053993616,Coronary artery stenosis
4,0.05114157,Coronary artery stenosis
5,0.040850595,Coronary artery stenosis
6,0.030422015,Coronary artery stenosis
7,0.038262848,Coronary artery stenosis
8,0.023483932,Coronary artery stenosis
9,0.030576222,Coronary artery stenosis
10,0.0,Coronary artery stenosis
11,0.03395599,Coronary artery stenosis
12,0.08577982,Coronary artery stenosis
13,0.04956584,Coronary artery stenosis
14,0.025853341,Coronary artery stenosis
15,0.03703174,Coronary artery stenosis
16,0.082805604,Coronary artery stenosis
17,0.032177344,Coronary artery stenosis
18,0.06609417,Coronary artery stenosis
19,0.0,Coronary artery stenosis
20,0.043489713,Coronary artery stenosis
21,0.04670414,Coronary artery stenosis
22,0.04423145,Coronary artery stenosis
23,0.029236319,Coronary artery stenosis
24,0.024180377,Coronary artery stenosis
25,0.06224175,Coronary artery stenosis
0,0.0490386,Coronavirus infection
1,0.0,Coronavirus infection
2,0.025179142,Coronavirus infection
3,0.04265743,Coronavirus infection
4,0.045434672,Coronavirus infection
5,0.044971142,Coronavirus infection
6,0.042225435,Coronavirus infection
7,0.028929682,Coronavirus infection
8,0.014094969,Coronavirus infection
9,0.07885538,Coronavirus infection
10,0.03198784,Coronavirus infection
11,0.093054876,Coronavirus infection
12,0.097689256,Coronavirus infection
13,0.011010967,Coronavirus infection
14,0.019984048,Coronavirus infection
15,0.02119724,Coronavirus infection
16,0.07238693,Coronavirus infection
17,0.045956574,Coronavirus infection
18,0.04186982,Coronavirus infection
19,0.024935162,Coronavirus infection
20,0.04193552,Coronavirus infection
21,0.025030348,Coronavirus infection
22,0.03276965,Coronavirus infection
23,0.036564484,Coronavirus infection
24,0.022381676,Coronavirus infection
25,0.009859054,Coronavirus infection
0,0.030863268,Coronavirus test positive
1,0.02586877,Coronavirus test positive
2,0.021967541,Coronavirus test positive
3,0.11259232,Coronavirus test positive
4,0.060519826,Coronavirus test positive
5,0.055445097,Coronavirus test positive
6,0.016389763,Coronavirus test positive
7,0.058833133,Coronavirus test positive
8,0.033655778,Coronavirus test positive
9,0.025624475,Coronavirus test positive
10,0.0,Coronavirus test positive
11,0.030589618,Coronavirus test positive
12,0.09647507,Coronavirus test positive
13,0.029834392,Coronavirus test positive
14,0.013880207,Coronavirus test positive
15,0.03780131,Coronavirus test positive
16,0.029790105,Coronavirus test positive
17,0.0,Coronavirus test positive
18,0.053093363,Coronavirus test positive
19,0.064244404,Coronavirus test positive
20,0.023830516,Coronavirus test positive
21,0.044992626,Coronavirus test positive
22,0.04170351,Coronavirus test positive
23,0.023790853,Coronavirus test positive
24,0.020241674,Coronavirus test positive
25,0.047972325,Coronavirus test positive
0,0.0,Coronavirus pneumonia
1,0.03149123,Coronavirus pneumonia
2,0.047781914,Coronavirus pneumonia
3,0.08455354,Coronavirus pneumonia
4,0.052605964,Coronavirus pneumonia
5,0.018799735,Coronavirus pneumonia
6,0.013443077,Coronavirus pneumonia
7,0.023206048,Coronavirus pneumonia
8,0.10854217,Coronavirus pneumonia
9,0.083251454,Coronavirus pneumonia
10,0.04074172,Coronavirus pneumonia
11,0.031207087,Coronavirus pneumonia
12,0.13043502,Coronavirus pneumonia
13,0.022697343,Coronavirus pneumonia
14,0.01236122,Coronavirus pneumonia
15,0.08616974,Coronavirus pneumonia
16,0.0,Coronavirus pneumonia
17,0.0,Coronavirus pneumonia
18,0.0,Coronavirus pneumonia
19,0.014364907,Coronavirus pneumonia
20,0.018787818,Coronavirus pneumonia
21,0.044478837,Coronavirus pneumonia
22,0.0,Coronavirus pneumonia
23,0.03830282,Coronavirus pneumonia
24,0.026674785,Coronavirus pneumonia
25,0.07010348,Coronavirus pneumonia
0,0.0396288,Corpora cavernosa surgery
1,0.017720353,Corpora cavernosa surgery
2,0.0097497525,Corpora cavernosa surgery
3,0.09947177,Corpora cavernosa surgery
4,0.0441594,Corpora cavernosa surgery
5,0.030408792,Corpora cavernosa surgery
6,0.014553998,Corpora cavernosa surgery
7,0.038098417,Corpora cavernosa surgery
8,0.030078316,Corpora cavernosa surgery
9,0.01501679,Corpora cavernosa surgery
10,0.044528224,Corpora cavernosa surgery
11,0.02772755,Corpora cavernosa surgery
12,0.096120544,Corpora cavernosa surgery
13,0.04854825,Corpora cavernosa surgery
14,0.039394874,Corpora cavernosa surgery
15,0.035061102,Corpora cavernosa surgery
16,0.090709284,Corpora cavernosa surgery
17,0.07844652,Corpora cavernosa surgery
18,0.010360445,Corpora cavernosa surgery
19,0.03817124,Corpora cavernosa surgery
20,0.048924234,Corpora cavernosa surgery
21,0.034750856,Corpora cavernosa surgery
22,0.036712468,Corpora cavernosa surgery
23,0.018341223,Corpora cavernosa surgery
24,0.013316661,Corpora cavernosa surgery
25,0.0,Corpora cavernosa surgery
0,0.0,Cough
1,0.033234805,Cough
2,0.0,Cough
3,0.044149112,Cough
4,0.031688247,Cough
5,0.02965191,Cough
6,0.025237257,Cough
7,0.06974527,Cough
8,0.0510496,Cough
9,0.0,Cough
10,0.039881736,Cough
11,0.039811324,Cough
12,0.060106654,Cough
13,0.023286419,Cough
14,0.0,Cough
15,0.032679852,Cough
16,0.0718077,Cough
17,0.043792464,Cough
18,0.073951855,Cough
19,0.0,Cough
20,0.07692541,Cough
21,0.06736534,Cough
22,0.032159217,Cough
23,0.059064377,Cough
24,0.035300717,Cough
25,0.05911074,Cough
0,0.01924421,Corrective lens user
1,0.03937768,Corrective lens user
2,0.018132437,Corrective lens user
3,0.013919312,Corrective lens user
4,0.027192164,Corrective lens user
5,0.016946439,Corrective lens user
6,0.066802844,Corrective lens user
7,0.04906111,Corrective lens user
8,0.060649276,Corrective lens user
9,0.01766221,Corrective lens user
10,0.0,Corrective lens user
11,0.0,Corrective lens user
12,0.039359126,Corrective lens user
13,0.013519356,Corrective lens user
14,0.026803233,Corrective lens user
15,0.0,Corrective lens user
16,0.1415595,Corrective lens user
17,0.011857463,Corrective lens user
18,0.014734188,Corrective lens user
19,0.053048674,Corrective lens user
20,0.04153757,Corrective lens user
21,0.0632535,Corrective lens user
22,0.14014667,Corrective lens user
23,0.022688122,Corrective lens user
24,0.0098712295,Corrective lens user
25,0.09263359,Corrective lens user
0,0.082985274,Corynebacterium infection
1,0.029486017,Corynebacterium infection
2,0.013118131,Corynebacterium infection
3,0.011245335,Corynebacterium infection
4,0.08492068,Corynebacterium infection
5,0.018352438,Corynebacterium infection
6,0.053304914,Corynebacterium infection
7,0.008280605,Corynebacterium infection
8,0.013928333,Corynebacterium infection
9,0.0,Corynebacterium infection
10,0.0089911455,Corynebacterium infection
11,0.0149989575,Corynebacterium infection
12,0.11079857,Corynebacterium infection
13,0.0,Corynebacterium infection
14,0.041247748,Corynebacterium infection
15,0.01172193,Corynebacterium infection
16,0.109776646,Corynebacterium infection
17,0.1413894,Corynebacterium infection
18,0.07381393,Corynebacterium infection
19,0.0092469035,Corynebacterium infection
20,0.090533346,Corynebacterium infection
21,0.010719092,Corynebacterium infection
22,0.017753411,Corynebacterium infection
23,0.0,Corynebacterium infection
24,0.033948008,Corynebacterium infection
25,0.009439128,Corynebacterium infection
0,0.013472552,Cotard's syndrome
1,0.038628392,Cotard's syndrome
2,0.025898896,Cotard's syndrome
3,0.02351496,Cotard's syndrome
4,0.031074738,Cotard's syndrome
5,0.060571752,Cotard's syndrome
6,0.0,Cotard's syndrome
7,0.018242119,Cotard's syndrome
8,0.035731323,Cotard's syndrome
9,0.03821865,Cotard's syndrome
10,0.01892547,Cotard's syndrome
11,0.014959357,Cotard's syndrome
12,0.10329274,Cotard's syndrome
13,0.08758041,Cotard's syndrome
14,0.020907281,Cotard's syndrome
15,0.028109156,Cotard's syndrome
16,0.113941655,Cotard's syndrome
17,0.030864736,Cotard's syndrome
18,0.03388674,Cotard's syndrome
19,0.020976769,Cotard's syndrome
20,0.041627485,Cotard's syndrome
21,0.020198544,Cotard's syndrome
22,0.013017478,Cotard's syndrome
23,0.0538214,Cotard's syndrome
24,0.032770727,Cotard's syndrome
25,0.07976665,Cotard's syndrome
0,0.037607986,Cranial nerve disorder
1,0.030369129,Cranial nerve disorder
2,0.028464267,Cranial nerve disorder
3,0.048585124,Cranial nerve disorder
4,0.017196812,Cranial nerve disorder
5,0.087131254,Cranial nerve disorder
6,0.09614255,Cranial nerve disorder
7,0.02244896,Cranial nerve disorder
8,0.014419999,Cranial nerve disorder
9,0.035137773,Cranial nerve disorder
10,0.0,Cranial nerve disorder
11,0.053182125,Cranial nerve disorder
12,0.04042877,Cranial nerve disorder
13,0.05108464,Cranial nerve disorder
14,0.041539468,Cranial nerve disorder
15,0.033624917,Cranial nerve disorder
16,0.048293836,Cranial nerve disorder
17,0.023312941,Cranial nerve disorder
18,0.025865272,Cranial nerve disorder
19,0.054848768,Cranial nerve disorder
20,0.03764353,Cranial nerve disorder
21,0.05926981,Cranial nerve disorder
22,0.05019063,Cranial nerve disorder
23,0.0,Cranial nerve disorder
24,0.06321146,Cranial nerve disorder
25,0.0,Cranial nerve disorder
0,0.0,Craniofacial fracture
1,0.0,Craniofacial fracture
2,0.10239048,Craniofacial fracture
3,0.07696832,Craniofacial fracture
4,0.04504295,Craniofacial fracture
5,0.015754081,Craniofacial fracture
6,0.008531828,Craniofacial fracture
7,0.02296329,Craniofacial fracture
8,0.021168804,Craniofacial fracture
9,0.032081254,Craniofacial fracture
10,0.018091992,Craniofacial fracture
11,0.03875203,Craniofacial fracture
12,0.009288727,Craniofacial fracture
13,0.009035118,Craniofacial fracture
14,0.044770528,Craniofacial fracture
15,0.09801516,Craniofacial fracture
16,0.020700797,Craniofacial fracture
17,0.08898245,Craniofacial fracture
18,0.051431134,Craniofacial fracture
19,0.057749312,Craniofacial fracture
20,0.0080567105,Craniofacial fracture
21,0.07549572,Craniofacial fracture
22,0.02853034,Craniofacial fracture
23,0.014009145,Craniofacial fracture
24,0.0,Craniofacial fracture
25,0.11218986,Craniofacial fracture
0,0.0,Craniotomy
1,0.029446166,Craniotomy
2,0.09803419,Craniotomy
3,0.044539124,Craniotomy
4,0.013142876,Craniotomy
5,0.0,Craniotomy
6,0.007815765,Craniotomy
7,0.10423993,Craniotomy
8,0.038161132,Craniotomy
9,0.051652018,Craniotomy
10,0.01494082,Craniotomy
11,0.08885602,Craniotomy
12,0.009880361,Craniotomy
13,0.011487973,Craniotomy
14,0.032321315,Craniotomy
15,0.11194675,Craniotomy
16,0.05474862,Craniotomy
17,0.111540735,Craniotomy
18,0.048295375,Craniotomy
19,0.049182598,Craniotomy
20,0.015894353,Craniotomy
21,0.016287073,Craniotomy
22,0.026982322,Craniotomy
23,0.009924859,Craniotomy
24,0.010679652,Craniotomy
25,0.0,Craniotomy
0,0.017606594,Craniosynostosis
1,0.018540917,Craniosynostosis
2,0.018712612,Craniosynostosis
3,0.11812579,Craniosynostosis
4,0.0,Craniosynostosis
5,0.015224071,Craniosynostosis
6,0.04856967,Craniosynostosis
7,0.073024385,Craniosynostosis
8,0.081582986,Craniosynostosis
9,0.008817575,Craniosynostosis
